"y","x1","x2","x3","x4","x5","x6"
5.86254534631797,0.971813798416406,0.877085337415338,0.221360890427604,0.398563197115436,0.0818451698869467,0.0753705530893058
5.12715425834496,0.178134800167754,0.203927943017334,0.413589660776779,0.274982864968479,0.145826446032152,0.0558371507097036
17.6610143988312,0.126736474223435,0.128963181748986,0.345736573217437,1.79119518119842,0.00306616802699864,0.0125606980640441
11.8022693513184,0.49415302509442,0.90252275695093,0.937953419983387,0.897054607747123,0.198572758352384,0.141680912999436
26.5157104257445,0.53952323156409,0.433777807513252,0.680312788113952,2.58142629289068,0.162389556365088,0.0555477018468082
7.66035295557513,0.286947833606973,0.454763099784032,0.734575716312975,0.686589691322297,0.139333522878587,0.120395235531032
17.879737506,0.586272057145834,0.362210853258148,0.206615510163829,1.68197199655697,0.128083640290424,0.0159838753286749
22.901789582468,0.895727329654619,0.215687262825668,0.798519178293645,2.20993604650721,0.0153112594969571,0.0149292653426528
16.7510814698979,0.713593485765159,0.198389303172007,0.785340863512829,1.57088790647686,0.161923402082175,0.136903422093019
23.1568736008562,0.948068690951914,0.917687653796747,0.851771816145629,2.30958541855216,0.171704285033047,0.00620181616395712
16.2622496225038,0.0426392627414316,0.646299115382135,0.193365570390597,1.5578692832496,0.0997278637718409,0.151700268220156
2.73052118748842,0.433154047001153,0.792295663384721,0.706562799168751,0.104406833415851,0.0162719269748777,0.0809295154176652
22.8566292126929,0.554777618963271,0.415031206095591,0.341467628953978,2.154596446082,0.134415287571028,0.181539273448288
12.7606926308552,0.611940213944763,0.962844673078507,0.466052955947816,1.02247422141954,0.0266883188858628,0.0225826745852828
27.5159296155781,0.644342535408214,0.345382007304579,0.54798733536154,2.57343056495301,0.131945564551279,0.197527436353266
14.2963258956974,0.621289447648451,0.150241803610697,0.665406729560345,1.2151345317252,0.106445483025163,0.0634948960039765
25.3568635134063,0.22512860968709,0.852046537213027,0.775255723623559,2.55825712764636,0.105257270019501,0.157485473668203
23.173977408022,0.505450873402879,0.516892090206966,0.788122258847579,2.08845112030394,0.181543604005128,0.148268990917131
26.2750339011852,0.995801880024374,0.459815909853205,0.683565645245835,2.37438291683793,0.122804095270112,0.122249591117725
30.3900255464436,0.875112214125693,0.191453501349315,0.132661067415029,2.87804751796648,0.0706128645688295,0.185918438434601
16.4451903452841,0.86541332770139,0.97579956962727,0.198529369430616,1.44951580697671,0.182903697434813,0.185517571587116
6.12196913449569,0.583804246271029,0.67149259778671,0.786115129478276,0.240669214166701,0.0980866559315473,0.0751935386564583
23.4921585320537,0.390284560155123,0.242926433915272,0.808558866614476,2.16595989768393,0.0681332684587687,0.13031571903266
22.7208062456335,0.750636126380414,0.745594610692933,0.533656952204183,1.89132061251439,0.11602296368219,0.0321496294345707
29.3568721227362,0.28815641370602,0.423014521831647,0.468031946569681,2.83108886098489,0.103858953109011,0.0694677555933595
12.8545763971921,0.8943292258773,0.675250741885975,0.0910053290426731,1.35229287785478,0.0929178939200938,0.159908705763519
19.6076609010204,0.307023684959859,0.798716374672949,0.21759356954135,1.85455394815654,0.0593487197067589,0.0491772061213851
23.7849022359745,0.847334515536204,0.336777264717966,0.487231230130419,2.1021053432487,0.119216029206291,0.127900349022821
3.63392528039778,0.0874293257948011,0.486426831921563,0.0900203024502844,0.126402422552928,0.0903623796068132,0.177322700200602
19.7969995808471,0.649401442380622,0.518792839022353,0.449899271130562,1.80588467884809,0.0275065996684134,0.06265081577003
29.9055131411337,0.86516972631216,0.125494171166793,0.824915908277035,2.96937576471828,0.155265174200758,0.107348369294778
25.6992931961212,0.651130296289921,0.665650304639712,0.719267877750099,2.32764309528284,0.151815669704229,0.0103619535919279
9.90268771150812,0.557024765061215,0.782538536237553,0.590074693784118,0.721425064606592,0.121204723091796,0.135982604278252
29.1789483376811,0.0188175751827657,0.370374330785125,0.222035891609266,2.8008919917047,0.149113815184683,0.193382203578949
3.63180806267157,0.875385946128517,0.0560247679241002,0.613323133438826,0.20800868421793,0.0376520219724625,0.057514776987955
30.2214256002842,0.0729074066039175,0.868977739708498,0.368830760475248,2.84824188798666,0.0577251794748008,0.146724254637957
31.0375625603632,0.424757842905819,0.226850773673505,0.6689557521604,2.9790895152837,0.0436393531039357,0.00460675023496151
3.3496708465933,0.780367012601346,0.49231432355009,0.313371179858223,0.169996163109317,0.0985451641492546,0.137315161991864
28.4912848314313,0.78313542320393,0.163307763170451,0.949069694150239,2.64917083759792,0.101687836786732,0.00156806227751076
1.51052344017414,0.00918859080411494,0.0516662413720042,0.589808174408972,0.254995977971703,0.118824614631012,0.0335895706899464
6.61706698399232,0.694701814791188,0.997295515844598,0.911046065855771,0.431856095558032,0.0882780524436385,0.109541410952806
7.8530936616412,0.265993134817109,0.527197278104722,0.0262833903543651,0.660429883282632,0.1881422505714,0.157503080414608
11.1786300564332,0.954554959200323,0.908556311856955,0.383696172619238,0.777635778766125,0.176604110281914,0.0972481137607247
15.588885890833,0.238658630987629,0.19379616715014,0.466909299604595,1.34519194741733,0.131452894164249,0.030041751684621
22.3939826319166,0.852913653012365,0.815873029176146,0.519518952351063,2.02024200302549,0.177677903370932,0.0609487624838948
5.6627709174951,0.802181344479322,0.364201496122405,0.511114313500002,0.545955592067912,0.0622835331596434,0.09859708561562
16.2707566123623,0.692634897539392,0.721670319093391,0.334666963666677,1.45677562546916,0.0124210745096207,0.0167135631199926
26.6189965521208,0.660655684070662,0.791474223369732,0.524954773019999,2.41077297530137,0.00883230636827648,0.183307847753167
1.55877104097286,0.486861746292561,0.194544571917504,0.607786478241906,0.0562913725152612,0.155866035632789,0.0369148455094546
26.8098624420972,0.27821874152869,0.382094682427123,0.644483535550535,2.42250338662416,0.014661701163277,0.0192921538371593
29.817601305976,0.827564030652866,0.342367141274735,0.892302844673395,2.84211081359535,0.114702174626291,0.0453002000227571
17.6651963525046,0.823616102337837,0.665685565909371,0.6819302898366,1.61108771944419,0.0843786439858377,0.0592462752945721
31.3230679537052,0.854042055318132,0.842904715333134,0.485845896182582,2.66207459801808,0.081698191491887,0.113627228187397
21.250164197582,0.117513884557411,0.564756820444018,0.78251814423129,1.86130660772324,0.111011338559911,0.196573515282944
28.6339477483069,0.394560708431527,0.568589302711189,0.905426720157266,2.58964647212997,0.0442656860686839,0.166860388638452
